time,theta_raw_rad,theta_raw_deg,theta_clean_rad,omega_clean_rad_s,alpha_clean_rad_s2,quality
0.5375,-0.6318210794841547,-36.20068126184179,-0.6313817140907567,-3.4009178406801457,11.702808935141258,1
0.5416666666666666,-0.646803189970399,-37.05909296090228,-0.6454499808472802,-3.351698095285596,11.921740044974895,1
0.5458333333333333,-0.6592514483999824,-37.77232563120556,-0.6593112808827487,-3.3015777393515573,12.13510427604894,1
0.55,-0.6738889447638401,-38.610992395492694,-0.672961909890806,-3.2505799512830356,12.342908333568433,1
0.5541666666666667,-0.6859849731323916,-39.30404376988121,-0.686398260493747,-3.1987278730435933,12.545165354042169,1
0.5583333333333333,-0.7004191702291859,-40.131062344187505,-0.6996168212236855,-3.1460445822724425,12.741894616664236,1
0.5625,-0.7112616033680977,-40.75228800269994,-0.7126141762959725,-3.092553062371011,12.933121259171203,1
0.5666666666666667,-0.7260705231940318,-41.60077660787357,-0.7253870057526141,-3.038276173656528,13.118875992328507,1
0.5708333333333333,-0.738213136748657,-42.29649711681194,-0.7379320850560692,-2.983236643654354,13.299194801256203,1
0.575,-0.7495363557930503,-42.94526977855784,-0.7502462834912885,-2.927457041833852,13.474118624293842,1
0.5791666666666666,-0.763400695548574,-43.739637932284786,-0.7623265638002199,-2.870959753817303,13.64369304697352,1
0.5833333333333334,-0.7739714856504561,-44.34529959124129,-0.7741699818892168,-2.813766961938113,13.80796799475457,1
0.5875,-0.7846329889280974,-44.95615873231503,-0.7857736861708882,-2.7559006373808126,13.96699741954687,1
0.5916666666666667,-0.7985377092892111,-45.75284052431647,-0.797134915533526,-2.6973825205322335,14.120838966415207,1
0.5958333333333333,-0.8080898752501016,-46.30013931908402,-0.8082509986872041,-2.638234101757729,14.269553660712532,1
0.6,-0.8188925630271501,-46.91908773610646,-0.819119353548596,-2.57847660682333,14.413205597208753,1
0.6041666666666666,-0.8290552174655124,-47.50136494407451,-0.829737486629508,-2.518130992798116,14.551861631746574,1
0.6083333333333333,-0.8411824336999179,-48.19620325154848,-0.8401029905704325,-2.4572179340689995,14.68559105088971,1
0.6125,-0.851365859059053,-48.77967054561342,-0.8502135432826504,-2.395757811328674,14.814465267628375,1
0.6166666666666667,-0.8596114270075127,-49.252106788748506,-0.8600669069486642,-2.333770700189374,14.938557519516502,1
0.6208333333333333,-0.8694017596137904,-49.81305152711754,-0.8696609276325843,-2.2712763698617815,15.057942579940905,1
0.625,-0.8787749363890942,-50.35009499697249,-0.8789935326386562,-2.208294276342275,15.172696445966205,1
0.6291666666666667,-0.8877603963157042,-50.86492392775117,-0.8880627294128723,-2.1448435576742972,15.282896052761945,1
0.6333333333333333,-0.897460037756308,-51.42067244508796,-0.8968666042369828,-2.0809430278129777,15.388618991939122,1
0.6375,-0.90520064234688,-51.86417641900733,-0.9054033219326495,-2.0166111761613164,15.489943249429432,1
0.6416666666666666,-0.9134153694959573,-52.334845614500985,-0.9136711234762586,-1.9518661678031257,15.586946924997495,1
0.6458333333333334,-0.9222917137710597,-52.84342267896947,-0.9216683245580172,-1.8867258433881462,15.67970797151272,1
0.65,-0.9277651187988932,-53.157025686630014,-0.9293933142148564,-1.8212077195902951,15.76830394319576,1
0.6541666666666667,-0.9364310572360801,-53.65354738460102,-0.9368445544647928,-1.7553289894438218,15.852811763747646,1
0.6583333333333333,-0.9450601867055601,-54.147960084074185,-0.9440205782847246,-1.6891065275211246,15.933307483359437,1
0.6625,-0.9503470368896186,-54.4508742865387,-0.9509199879989442,-1.622556894372113,16.009866049440813,1
0.6666666666666666,-0.9583920242146854,-54.91181810650127,-0.9575414539994702,-1.5556963426081698,16.08256109003062,1
0.6708333333333333,-0.9631968534266065,-55.18711454162552,-0.9638837143179596,-1.4885408186830646,16.151464715321477,1
0.675,-0.9689345074239024,-55.51585789997694,-0.9699455728015389,-1.4211059719245942,16.216647312276173,1
0.6791666666666667,-0.9764420780615363,-55.9460100119097,-0.9757258976331293,-1.3534071630373141,16.27817735220949,1
0.6833333333333333,-0.9803829159316035,-56.17180338960988,-0.9812236202011251,-1.2854594742029488,16.33612121121539,1
0.6875,-0.986077515358817,-56.49807990280683,-0.9864377346720409,-1.2172777123171703,16.39054300675422,1
0.6916666666666667,-0.9906499134072252,-56.76005901323447,-0.991367296229294,-1.1488764221733618,16.441504428677543,1
0.6958333333333333,-0.9943561557935391,-56.972411059822754,-0.9960114199323409,-1.080269898185749,16.489064585876022,1
0.7,-1.0005834213633402,-57.329207094879486,-1.0003692798348645,-1.0114721960419841,16.53327986435426,1
0.7041666666666666,-1.0050978673601627,-57.587865797337145,-1.0044401084721932,-0.9424971383651654,16.574203797532142,1
0.7083333333333334,-1.0089994430534102,-57.811409618011055,-1.0082231952763618,-0.8733583317994725,16.61188693400709,1
0.7125,-1.012429814598827,-58.007955429725214,-1.0117178858216131,-0.8040691813237457,16.646376722527236,1
0.7166666666666667,-1.014990865216577,-58.15469282124166,-1.0149235812821675,-0.7346428997880471,16.677717407284547,1
0.7208333333333333,-1.0175420263389299,-58.30086358641033,-1.0178397375994415,-0.6650925204385795,16.705949928437423,1
0.725,-1.020224406245941,-58.45455263413276,-1.0204658645188551,-0.5954309142774556,16.73111182957419,1
0.7291666666666666,-1.0220796715107292,-58.56085150368235,-1.0228015250713804,-0.52567080556649,16.753237177749476,1
0.7333333333333333,-1.0248349889108062,-58.71871956192572,-1.024846335201919,-0.45582478021666867,16.77235649272728,1
0.7375,-1.0253315151446032,-58.74716841953981,-1.0265999629164198,-0.3859053053070697,16.788496679429265,1
0.7416666666666667,-1.0282930845698475,-58.9168538483413,-1.0280621279134523,-0.315924746034026,16.801680973031637,1
0.7458333333333333,-1.0268588059144665,-58.83467573474227,-1.0292326013228774,-0.2458953757934923,16.811928892644296,1
0.75,-1.0295652074376402,-58.9897411196879,-1.0301112051996761,-0.17582939477137974,16.819256200325576,1
0.7541666666666667,-1.0314458233779513,-59.09749247595275,-1.0306978122995607,-0.10573894714327522,16.823674870471308,1
0.7583333333333333,-1.0319268759327556,-59.12505475706702,-1.0309923459314518,-0.03563613710019721,16.825193067450552,1
0.7625,-1.0305737430610207,-59.04752595439619,-1.0309947796708228,0.03446696852741102,16.82380324932426,1
0.7666666666666666,-1.0309001459033647,-59.066227459683574,-1.030705137835384,0.10455808336849245,16.819432245956904,1
0.7708333333333334,-1.0295004133130505,-58.98602868981166,-1.0301234962871892,0.17462474266775618,16.812064151193546,1
0.775,-1.028837005235377,-58.94801820686609,-1.0292499829700332,0.2446544460609344,16.80169202387403,1
0.7791666666666667,-1.0281483331926486,-58.9085602053491,-1.0280847779768232,0.31463465578013694,16.788305205638924,1
0.7833333333333333,-1.0273670806482145,-58.86379773181916,-1.0266281137249396,0.38455278267037957,16.771889347073106,1
0.7875,-1.0262022288424204,-58.797056639588966,-1.0248802752556472,0.45439616860396986,16.752426442887582,1
0.7916666666666666,-1.0232312582912717,-58.626832565950494,-1.022841600487624,0.5241520742341337,16.72989487424589,1
0.7958333333333333,-1.019765131683245,-58.428238140052564,-1.0205124806167978,0.593807662644495,16.704269460446454,1
0.8,-1.0177065285721598,-58.31028887009489,-1.0178933606093095,0.6633499831202265,16.675521519395016,1
0.8041666666666667,-1.0160718517377656,-58.21662878661629,-1.0149847395723508,0.7327659603006356,16.643618934570306,1
0.8083333333333333,-1.0116360425411532,-57.962475640925085,-1.011787171409041,0.8020423774106564,16.608526233004213,1
0.8125,-1.0079650126451238,-57.75214112141625,-1.008301265492195,0.8711658612986896,16.570204671462015,1
0.8166666666666667,-1.005298998247923,-57.59938974833553,-1.0045276871289257,0.9401228731705602,16.528612328369697,1
0.8208333333333333,-1.0003330079741313,-57.31485946454425,-1.0004671584362177,1.0088996926861824,16.483704208359136,1
0.825,-0.9960696625730958,-57.0705877664584,-0.9961204592626083,1.0774824034437456,16.435432355565613,1
0.8291666666666666,-0.9924858574030996,-56.86525085562046,-0.9914884276556174,1.1458568860488016,16.383745970193253,1
0.8333333333333334,-0.9862597325800295,-56.508520180536905,-0.9865719609530343,1.2140088034774614,16.32859154027082,1
0.8375,-0.9808826400865911,-56.20043547461141,-0.9813720169055592,1.281923588320369,16.26991298223979,1
0.8416666666666667,-0.9749444738248907,-55.860203609768995,-0.975889614332952,1.349586435501041,16.20765178484731,1
0.8458333333333333,-0.9692062183450101,-55.53142578900402,-0.9701258341186242,1.4169822926353135,16.141747165247303,1
0.85,-0.9652840638600009,-55.306702890414684,-0.9640818205362649,1.484095848307414,16.072136237457954,1
0.8541666666666666,-0.9585771891556625,-54.92242727613304,-0.9577587824179542,1.5509115237202757,15.998754187693049,1
0.8583333333333333,-0.9507085406111245,-54.47158692405926,-0.9511579936699586,1.6174134692155302,15.921534450765362,1
0.8624999999999999,-0.9438324320939052,-54.077614926548634,-0.9442807949186006,1.6835855531690869,15.840408907971936,1
0.8666666666666667,-0.936679130961791,-53.66776096209234,-0.937128594858332,1.7494113561508138,15.755308090228167,1
0.8708333333333333,-0.9263407286667918,-53.075414143680526,-0.9297028711521516,1.8148741675433648,15.666161384498379,1
0.875,-0.921506975385778,-52.79846048147091,-0.9220051713397773,1.8799569822252078,15.572897248538847,1
0.8791666666666667,-0.9130461466760802,-52.313690705222115,-0.9140371146407636,1.9446424930181618,15.475443444606466,1
0.8833333333333333,-0.9049678697631797,-51.85083953237494,-0.9058003933553191,2.008913090957714,15.373727276592984,1
0.8875,-0.8967283273678742,-51.37874852800483,-0.8972967734705728,2.072750865096837,15.267675825576356,1
0.8916666666666666,-0.8888032203221662,-50.92467334209636,-0.8885280960047037,2.1361376009075546,15.157216201828946,1
0.8958333333333334,-0.8788339531751195,-50.35347640973216,-0.8794962787660646,2.1990547775686107,15.042275809651354,1
0.9,-0.8708777349279494,-49.89761868328434,-0.8702033177011438,2.2614835751781217,14.922782614242958,1
0.9041666666666667,-0.86085795054735,-49.32352732664489,-0.8606512873264701,2.323404876365799,14.798665404071215,1
0.9083333333333333,-0.8512659018781636,-48.77394342101643,-0.8508423422792247,2.384799268586691,14.669854073504892,1
0.9125,-0.8407072703683255,-48.168978398068866,-0.840778719033552,2.4456470460119286,14.536279913991711,1
0.9166666666666666,-0.8284428163958066,-47.466276947411075,-0.830462737048204,2.505928224682658,14.397875903186721,1
0.9208333333333333,-0.8215262953965328,-47.06998948523908,-0.8198967991156022,2.5656225457671695,14.254576988964661,1
0.9249999999999999,-0.8084845178253732,-46.32275067306326,-0.8090833928177431,2.6247094827681456,14.106320392014494,1
0.9291666666666667,-0.7994324523722507,-45.80410552672316,-0.7980250922796793,2.6831682474555,13.953045916747499,1
0.9333333333333333,-0.78713639719907,-45.09959346063991,-0.7867245589539148,2.740977813775489,13.794696251773233,1
0.9375,-0.7742342532684235,-44.36035506674353,-0.7751845419338554,2.7981169239820893,13.631217266822912,1
0.9416666666666667,-0.7633517841226027,-43.736835514006664,-0.7634078790214258,2.854564099511392,13.462558321190306,1
0.9458333333333333,-0.7523380083623039,-43.10579264643805,-0.7513974986187518,2.9102976522434916,13.288672584949385,1
0.95,-0.7397806402069552,-42.38630844934459,-0.7391564199630395,2.965295715384404,13.109517336160051,1
0.9541666666666666,-0.7260946924629228,-41.60216140497494,-0.7266877533783254,3.0195362558609338,12.925054257697134,1
0.9583333333333334,-0.7146320659878062,-40.94540128581584,-0.713994700864298,3.0729970853205164,12.73524973676412,1
0.9625,-0.7008916622188597,-40.15813414104956,-0.7010805579729811,3.1256558807495023,12.540075180231547,1
0.9666666666666667,-0.6879089445627131,-39.41427921274238,-0.6879487134953388,3.1774902172968824,12.339507293453071,1
0.9708333333333333,-0.6751712780204837,-38.68446467902764,-0.6746026494468407,3.22847759007404,12.133528358335136,1
0.975,-0.6591749971924408,-37.76794529967474,-0.6610459413593107,3.2785954247638975,11.922126510143347,1
0.9791666666666666,-0.646729061025363,-37.05484568521196,-0.6472822597318866,3.32782110660429,11.70529602416467,1
0.9833333333333333,-0.6350826395764633,-36.38755488975937,-0.6333153692784868,3.3761320157086327,11.48303755991832,1
0.9874999999999999,-0.618986416366476,-35.46530923372658,-0.6191491284513398,3.423505554866535,11.255358399651534,1
0.9916666666666667,-0.6053650072132487,-34.68485997822579,-0.6047874895754816,3.469919162897334,11.022272686179514,1
0.9958333333333333,-0.5894906112421031,-33.77532408675967,-0.5902344996594006,3.5153503488448585,10.78380165885745,1
1.0,-0.5761859037801969,-33.013020501536225,-0.5754942989663975,3.559776732958747,10.539973840111431,1
1.0041666666666667,-0.5606712466847525,-32.12409612937457,-0.5605711202509716,3.6031760724231185,10.290825218435325,1
1.0083333333333333,-0.5450286041809683,-31.227838733475778,-0.5454692887159132,3.6455262832498003,10.036399427922714,1
1.0125,-0.5294377079964786,-30.3345461832779,-0.5301932219292042,3.6868054761277738,9.776747910247366,1
1.0166666666666666,-0.5157948837530726,-29.552869933491973,-0.5147474275379235,3.7269920037320317,9.511930021243781,1
1.0208333333333333,-0.49942841001859006,-28.61514006299441,-0.49913650262271936,3.766064478166161,9.242013147384109,1
1.025,-0.48377960128891656,-27.71852936837664,-0.48336513331658315,3.804001804410709,8.967072806559264,1
1.0291666666666666,-0.46800823037948863,-26.814896378131017,-0.4674380930690917,3.840783222006883,8.687192704673075,1
1.0333333333333332,-0.4498195909554703,-25.772764104049507,-0.4513602404197803,3.8763883421600345,8.402464761916354,1
1.0375,-0.43478310508333506,-24.911236924868067,-0.4351365182966665,3.910797169372889,8.112989144134835,1
1.0416666666666667,-0.41987228147237465,-24.056909662896018,-0.41877195264793904,3.9439901409454157,7.818874258972708,1
1.0458333333333334,-0.401470663531432,-23.00257461866779,-0.40227164918417563,3.9759481714531786,7.520236694302702,1
